periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Cr6,0.05,0.002
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,MBAS,0.2,0.09
2024,"Periode 1",2,"STR 5",Sunter,"Jl.  Alu alu Persahabatan",-6.202556,106.897083,Kimia,Fenol,0.005,0.0004
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Biologi,"Total Coliform",5000,1600001
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Biologi,"Fecal Coliform",1000,1600001
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Fisika,Warna,50,0.9
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Sulfat,300,14.12
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Klorida,300,34.99
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Amoniak,0.2,3.31
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,"Total N",15,17.703
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"CPN 6",Cipinang,"Jl.  Skuadron",-6.270389,106.877722,Kimia,Sianida,0.02,0.009
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Fisika,TDS,1000,334
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Fisika,TSS,50,12
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,pH,6.9,5.9013
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,BOD,3,6.8
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,COD,25,51.8
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,DO,4,1.0261
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Nitrat,10,0.14
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Nitrit,0.06,0.006
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,"Total P",0.2,0.423
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,F,1.5,0.716
2024,"Periode 1",2,"STR 6",Sunter,"Jl.  Taruna  Pasar Pulogadung",-6.1863086,106.9051886,Kimia,Fenol,0.005,0.0004
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,"Klorin Bebas n  In Situ",0.03,0.025
2024,"Periode 2",5,"BRN 5",Buaran,"Jl.  Swadaya",-6.186278,106.922556,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Cd,0.01,0.012
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Zn,0.05,0.006
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Cu,0.02,0.016
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"CDG 1",Cideng,"Jl.  Patra Kuningan  Tegal Parang",-6.240489719,106.8347343,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,MBAS,0.2,0.234
2024,"Periode 2",5,"CDG 2",Cideng,"Jl.  Patra Kuningan",-6.235607,106.836307,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Biologi,"Total Coliform",5000,1600000
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Biologi,"Fecal Coliform",1000,350000
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Fisika,Warna,50,5
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Sulfat,300,18.91
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Klorida,300,40.99
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Amoniak,0.2,4.438
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,"Total N",15,6.483
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"CPN 7",Cipinang,"Halim PK  Depan BBWSCC",-6.240389,106.878856,Kimia,Sianida,0.02,0.004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Fisika,TDS,1000,200
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Fisika,TSS,50,23
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,pH,6.9,7.1376
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,BOD,3,6
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,COD,25,45.58
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,DO,4,2.7324
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Nitrat,10,0.344
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Nitrit,0.06,0.311
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,"Total P",0.2,0.256
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,F,1.5,0.058
2024,"Periode 2",5,"CDG 3",Cideng,"Depan GD Allianz   KPK",-6.210555,106.830724,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,"Klorin Bebas",0.03,0.13
2024,"Periode 2",5,"ANK 2",Angke,"Jl.  Daan Mogot  Pesing",-6.158863,106.763746,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"ANK 3",Angke,"Jl.  Tubagus Angke",-6.157758,106.767695,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,MBAS,0.2,0.172
2024,"Periode 2",5,"BLC 1",Blencong,"Jl.  Rorotan Marunda",-6.118484,106.95644,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Biologi,"Total Coliform",5000,2800
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Biologi,"Fecal Coliform",1000,1400
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Fisika,Warna,50,2
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Sulfat,300,15.18
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Klorida,300,22.99
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Amoniak,0.2,0.058
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,"Total N",15,5.902
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Ni,0.05,0.017
2024,"Periode 1",2,"GRL 1",Grogol,"Jl.  H  Ipin",-6.311207148,106.7884357,Kimia,Sianida,0.02,0.002
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Fisika,TDS,1000,232
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Fisika,TSS,50,17
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,pH,6.9,7.3435
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,BOD,3,4.4
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,COD,25,32.11
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,DO,4,1.6230
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Nitrat,10,0.312
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Nitrit,0.06,0.273
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,"Total P",0.2,0.304
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,F,1.5,0.266
2024,"Periode 2",5,"BRN 1",Buaran,"Jl.  Kalimalang  Depo Bangunan Pondok Kelapa",-6.246067,106.920545,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,"Klorin Bebas",0.03,0.055
2024,"Periode 2",5,"BRN 2",Buaran,"Jl.  Perumnas Raya  dekat Carl  039 s Jr",-6.220358,106.92413,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Zn,0.05,0.014
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Pb,0.03,0.007
2024,"Periode 2",5,"BRN 3",Buaran,"Jl. Penggilingan  Pusat Industri Kecil",-6.20575832,106.9278423,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,MBAS,0.2,0.109
2024,"Periode 2",5,"BRN 4",Buaran,"Jl.  Penggilingan United Traktor",-6.187639,106.929722,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Biologi,"Total Coliform",5000,840
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Biologi,"Fecal Coliform",1000,700
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Fisika,Warna,50,3
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Sulfat,300,14.7
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Klorida,300,26.99
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Amoniak,0.2,0.147
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,"Total N",15,6.857
2024,"Periode 1",2,"GRL 2",Grogol,"Jl.  Radio Dalam  PIM",-6.262806,106.785194,Kimia,Ni,0.05,0.042
2024,"Periode 2",5,"CDG 6",Cideng,"Jl.  Cideng Timur",-6.16075,106.81075,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"GRL 3",Grogol,"Jl.  Palmerah Barat  dekat Jl.  Kemandoran Pluis",-6.209111,106.791944,Fisika,TDS,1000,464
2024,"Periode 1",2,"GRL 3",Grogol,"Jl.  Palmerah Barat  dekat Jl.  Kemandoran Pluis",-6.209111,106.791944,Fisika,TSS,50,25
2024,"Periode 1",2,"GRL 3",Grogol,"Jl.  Palmerah Barat  dekat Jl.  Kemandoran Pluis",-6.209111,106.791944,Kimia,pH,6.9,7.6895
2024,"Periode 1",2,"GRL 3",Grogol,"Jl.  Palmerah Barat  dekat Jl.  Kemandoran Pluis",-6.209111,106.791944,Kimia,BOD,3,7.3
2024,"Periode 1",2,"GRL 3",Grogol,"Jl.  Palmerah Barat  dekat Jl.  Kemandoran Pluis",-6.209111,106.791944,Kimia,COD,25,56.63
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Zn,0.05,0.028
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Cr6,0.05,0.005
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,MBAS,0.2,0.074
2024,"Periode 2",5,"CDG 7",Cideng,"Jl.  Kalibesar Timur",-6.139222,106.811417,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Biologi,"Total Coliform",5000,170000
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Biologi,"Fecal Coliform",1000,170000
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Sulfat,300,11.65
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Klorida,300,17.99
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Amoniak,0.2,0.982
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,"Total N",15,6.374
2024,"Periode 1",2,"KLB 1","Kalibaru Barat","Jl.  M Kahfi 1  Depan Dinas Wisata Situ Babakan",-6.337422,106.826585,Kimia,Ni,0.05,0.004
2024,"Periode 2",5,"CKG 2",Cakung,"Jembatan Dharma Jaya",-6.188306,106.933917,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Fisika,TDS,1000,192
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Fisika,TSS,50,29
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,pH,6.9,6.0596
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,BOD,3,4.3
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,COD,25,30.73
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,DO,4,3.2488
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Nitrat,10,0.469
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Nitrit,0.06,0.133
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,"Total P",0.2,0.14
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,F,1.5,0.414
2024,"Periode 2",5,"CKG 5",Cakung,"Jl.  Gading Griya Lestari",-6.141239,106.916282,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,"Klorin Bebas",0.03,0.03
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Hg,0.002,0.0011
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,Cr6,0.05,0.003
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 2","Kalibaru Barat","Srengseng Sawah",-6.337577304,106.8293397,Kimia,MBAS,0.2,0.089
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Amoniak,0.2,0.586
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,"Total N",15,6.576
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"KLB 3","Kalibaru Barat","Kalibata Selatan  Outlet Situ Babakan  2",-6.302912,106.836896,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Fisika,TDS,1000,204
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Fisika,TSS,50,19
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,pH,6.9,6.0841
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,BOD,3,6.5
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,COD,25,50.07
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,DO,4,2.0192
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Nitrat,10,0.285
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Nitrit,0.06,0.268
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,"Total P",0.2,0.23
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,F,1.5,0.053
2024,"Periode 2",5,"CKG 3",Cakung,"Jl.  Raya Bekasi  United Traktor",-6.18375,106.928806,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,"Klorin Bebas n  In Situ",0.03,0.02
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Hg,0.002,0.001
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Cd,0.01,0.001
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Zn,0.05,0.004
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Cu,0.02,0.004
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Pb,0.03,0.007
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Cr6,0.05,0.002
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,"Minyak dan Lemak",1,0.9
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,MBAS,0.2,0.068
2024,"Periode 2",5,"CKG 4",Cakung,"Jl.  Inpeksi Cakung Drain",-6.158056507,106.9359116,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Biologi,"Total Coliform",5000,920000
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Biologi,"Fecal Coliform",1000,920000
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Fisika,Warna,50,0.9
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Sulfat,300,10.87
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Klorida,300,20.99
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Amoniak,0.2,0.987
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,"Total N",15,5.794
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Ni,0.05,0.004
2024,"Periode 1",2,"KLB 4","Kalibaru Barat","Depan Terminal Pasar Minggu",-6.280138635,106.8447554,Kimia,Sianida,0.02,0.001
2024,"Periode 1",2,"KLB 5","Kalibaru Barat","Jl.  Pasar Minggu Raya  Jembatan Gerbang Auri",-6.2461274,106.8427061,Fisika,TDS,1000,218
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,COD,25,40.75
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,DO,4,1.9596
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Nitrat,10,0.464
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Nitrit,0.06,0.421
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,"Total P",0.2,0.453
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,F,1.5,0.07
2024,"Periode 2",5,"CKG 1",Cakung,"Jl.  Pulogebang Ujung Menteng",-6.195085892,106.9567096,Kimia,Hg,0.002,0.0004
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,"Klorin Bebas n  In Situ",0.03,0.0238
2024,"Periode 1",2,"KLB 6","Kalibaru Barat","Jl.  Minangkabau  Manggarai",-6.211911111,106.844275,Kimia,Hg,0.002,0.002
